"Scrip name","Date","Open","High","Low","Close","Adj Close","Volume"
"SBIN",4/30/2007,250.625,257.5,250.625,256.356262,193.722534,7900544
"SBIN",5/3/2007,257.125,261.65625,257.125,260.206238,196.631882,8526624
"SBIN",5/4/2007,260.037506,261.25,256.518738,258.987488,195.710892,7354320
"SBIN",5/7/2007,259,259.375,254.4375,255.231247,192.872391,7725136
"SBIN",5/8/2007,253.75,254.375,249.393753,250.28125,189.13179,11778832
"SBIN",5/9/2007,250.25,250.8125,246.875,247.574997,187.086792,11830928
"SBIN",5/10/2007,251.125,251.837494,246.25,246.774994,186.482224,12493392
"SBIN",5/11/2007,246.25,252.5,243.875,250.074997,188.975952,12702344
"SBIN",5/14/2007,252.25,252.962494,247.831253,250.237503,189.098724,7335704
"SBIN",5/15/2007,249.875,250,246,246.681244,186.411362,8705704
"SBIN",5/16/2007,246.625,247.75,242,243.962494,184.356888,15668240
"SBIN",5/17/2007,245,248.625,245,247.9375,187.360672,17139072
"SBIN",5/18/2007,247.375,250.737503,246,247.737503,187.209549,9588872
"SBIN",5/21/2007,248.256256,249,243.78125,245.050003,185.17868,13263216
"SBIN",5/22/2007,243.762497,245.112503,241.375,243.34375,183.889313,19028016
"SBIN",5/23/2007,243.75,244.25,240.012497,240.71875,181.905624,10531456
"SBIN",5/24/2007,240.625,243.737503,239.75,242.125,182.968323,19166928
"SBIN",5/25/2007,243.75,249,238.125,248.1875,187.549606,17904664
"SBIN",5/28/2007,244.456253,251.712494,244.456253,246.443756,186.231903,13356216
"SBIN",5/29/2007,246.875,246.875,243.162506,244.212494,184.545807,6663480
"SBIN",5/30/2007,243.125,244.96875,237.625,238.268753,180.054245,20476856
"SBIN",5/31/2007,240,242.387497,238.75,240.4375,181.69313,13968520
"SBIN",6/1/2007,241.625,243.737503,241.5,242.318756,183.114746,7742200
"SBIN",6/4/2007,243.75,246.087494,238.600006,239.537506,181.013,9405184
"SBIN",6/5/2007,240,243.75,238.5,242.899994,183.55397,14302728
"SBIN",6/6/2007,246.75,246.75,241.25,242.293747,183.710388,16488016
"SBIN",6/7/2007,230.856247,246.5,230.856247,244.643753,185.492142,13315048
"SBIN",6/8/2007,243.737503,246.875,238.9375,243.856247,184.895096,20947712
"SBIN",6/11/2007,246.75,249.5,246.25,247.475006,187.638855,18446208
"SBIN",6/12/2007,245.25,249.862503,245.25,248.6875,188.558167,9489648
"SBIN",6/13/2007,214.375,249.875,214.375,248.59375,188.487045,6143208
"SBIN",6/14/2007,249.375,253.875,249.375,252.399994,191.373062,15894848
"SBIN",6/15/2007,253.75,254.75,250,251.175003,190.444244,8519312
"SBIN",6/18/2007,253.125,253.625,248.193756,248.681244,188.553406,9880776
"SBIN",6/19/2007,248.75,248.856247,242.75,244.574997,185.440018,14005784
"SBIN",6/20/2007,245.75,246.75,243.768753,244.274994,185.21257,6835384
"SBIN",6/21/2007,244.25,245.75,241.899994,244.806244,185.615341,6758680
"SBIN",6/22/2007,245.587494,245.587494,241.875,243.850006,184.890305,6673960
"SBIN",6/25/2007,243.850006,245.362503,239.875,242.081253,183.549225,5557352
"SBIN",6/26/2007,241.25,243.5,240,240.268753,182.174988,6085936
"SBIN",6/27/2007,241.375,243.28125,241,241.918747,183.425964,5488248
"SBIN",6/28/2007,242.5,243.449997,239.137497,240.631256,182.449844,8399232
"SBIN",6/29/2007,243.75,246.25,240,241.131256,182.828903,13776528
"SBIN",7/2/2007,243,244.362503,241.125,242.981247,184.231598,9189768
"SBIN",7/3/2007,243.75,244.131256,241.912506,243.425003,184.568054,5633960
"SBIN",7/4/2007,245.125,245.125,240.25,241.381256,183.018448,5838480
"SBIN",7/5/2007,241.393753,242.5,238.75,239.600006,181.667908,7673904
"SBIN",7/6/2007,230.837494,247.087494,230.837494,246.475006,186.880615,17535640
"SBIN",7/9/2007,248.625,251.175003,248.293747,249.21875,188.960999,14444344
"SBIN",7/10/2007,249.375,255.243744,249.375,252.5625,191.496277,17479504
"SBIN",7/11/2007,250,250,240.625,241.206253,182.885803,37621888
"SBIN",7/12/2007,243.75,244.962494,239.375,240.274994,182.179672,31228624
"SBIN",7/13/2007,241.518753,244.800003,240.256256,242.475006,183.847809,26942344
"SBIN",7/16/2007,243.125,244.375,241,241.981247,183.473389,13679896
"SBIN",7/17/2007,242.5,244.837494,241.75,242.318756,183.729279,8854256
"SBIN",7/18/2007,242.637497,244.3125,241.899994,243.068756,184.297989,6772224
"SBIN",7/19/2007,243.5,250,243.25,249.5625,189.221603,16677152
"SBIN",7/20/2007,250,252.375,246.318756,248.28125,188.250168,13050288
"SBIN",7/23/2007,246.762497,247.987503,241.399994,243.475006,184.606003,15034016
"SBIN",7/24/2007,243.475006,247.487503,242.568756,246.887497,187.19342,8892384
"SBIN",7/25/2007,247,251.25,243.125,248.606247,188.496552,11647192
"SBIN",7/26/2007,249.75,256.25,249.375,254.293747,192.808945,22691384
"SBIN",7/27/2007,250.125,251.875,245.206253,250.981247,190.297318,13866488
"SBIN",7/30/2007,250.981247,251.25,245.793747,248.300003,188.264374,5598216
"SBIN",7/31/2007,248.75,254.375,244.40625,246.975006,187.25972,7234104
"SBIN",8/1/2007,248.5,248.5,240.375,241.1875,182.871536,11838920
"SBIN",8/2/2007,243.75,243.75,236.5625,237.399994,179.999817,11826664
"SBIN",8/3/2007,237.625,240.425003,237.25,239.581253,181.653717,6699184
"SBIN",8/6/2007,242.475006,242.475006,232.543747,233.162506,176.786896,9018400
"SBIN",8/7/2007,234.375,237.5,232.887497,234.806244,178.033218,11022904
"SBIN",8/8/2007,236.25,249.75,236.25,245.90625,186.449402,24515808
"SBIN",8/9/2007,248.75,250.625,240.625,241.78125,183.321762,10244784
"SBIN",8/10/2007,231.887497,245.875,231.887497,244.987503,185.752762,14852240
"SBIN",8/13/2007,246.25,246.25,240.149994,243.737503,184.805054,6277472
"SBIN",8/14/2007,243.75,245.125,241.831253,244.425003,185.326263,4490672
"SBIN",8/16/2007,233.75,240.875,232.774994,239.137497,181.31723,14135888
"SBIN",8/17/2007,239.868744,239.868744,217.893753,231.818756,175.768097,27524232
"SBIN",8/20/2007,239.375,239.375,227.5625,228.649994,173.365463,13752864
"SBIN",8/21/2007,228.875,231.262497,219.03125,220.168747,166.934845,20084032
"SBIN",8/22/2007,220.625,226.050003,218.75,223.587494,169.527039,9464336
"SBIN",8/23/2007,231.125,231.243744,224.024994,226.443756,171.692688,13791248
"SBIN",8/24/2007,222.643753,229.1875,222.643753,228.199997,173.024261,7405424
"SBIN",8/27/2007,229.875,231.375,227.037506,230.962494,175.11882,5364912
"SBIN",8/28/2007,228.75,236.75,228.25,235.03125,178.203827,10137472
"SBIN",8/29/2007,230.125,233.75,227.5625,229.65625,174.128433,11615696
"SBIN",8/30/2007,231.25,233.800003,230.125,233.149994,176.777466,8973008
"SBIN",8/31/2007,235.625,235.625,231,231.818756,175.768097,7885336
"SBIN",9/3/2007,233.125,233.75,231.875,232.581253,176.346161,4769872
"SBIN",9/4/2007,240.337494,240.337494,221.875,236.212494,179.099426,5593768
"SBIN",9/5/2007,235.5,240.618744,235.40625,236.881256,179.606506,8701272
"SBIN",9/6/2007,234.5,238.625,234.5,237.975006,180.435822,3881216
"SBIN",9/7/2007,238.875,240.625,237.625,238.5625,180.881287,5357776
"SBIN",9/10/2007,236.5625,238.087494,233.206253,233.9375,177.374542,5928440
"SBIN",9/11/2007,235.75,235.75,226.875,227.850006,172.758942,7806928
"SBIN",9/12/2007,228.125,233.25,226.643753,227.731247,172.668839,7977880
"SBIN",9/13/2007,228.125,232.75,227.9375,229.28125,173.844101,9630800
"SBIN",9/14/2007,230,232.25,228.787506,229.637497,174.114212,9550288
"SBIN",9/17/2007,231.75,231.862503,224.0625,225.600006,171.052902,11030912
"SBIN",9/18/2007,225,226.84375,223.3125,225.568756,171.029205,13408016
"SBIN",9/19/2007,230,233.5,230,231.449997,175.488449,17208904
"SBIN",9/20/2007,230,230.625,224.393753,225.050003,170.635895,10340064
"SBIN",9/21/2007,223.75,231.25,219.125,228.237503,173.052719,15328600
"SBIN",9/24/2007,228.5,228.743744,220,220.381256,167.095993,17386784
"SBIN",9/25/2007,223.125,224.375,218.5625,221.418747,167.882675,17385008
"SBIN",9/26/2007,222.5,229.337494,221.25,228.143753,172.981628,13126264
"SBIN",9/27/2007,234.012497,241.587494,229.375,239.481247,181.577896,30952096
"SBIN",9/28/2007,240.625,243.75,233.375,236.59375,179.388535,16135888
"SBIN",10/1/2007,236.875,239.375,231.587494,238.168747,180.582733,12118896
"SBIN",10/3/2007,240,251.862503,238.75,250.193756,189.700272,26572224
"SBIN",10/4/2007,251.25,251.25,245.25,249.862503,189.449066,14354928
"SBIN",10/5/2007,250,250,246.949997,247.862503,187.932648,8433464
"SBIN",10/8/2007,250,253.125,248,250.456253,189.899261,8695752
"SBIN",10/9/2007,248.125,256.5,248.125,255.925003,194.045792,13053992
"SBIN",10/10/2007,261.831238,267.743744,257.5,265.631256,201.405136,22305808
"SBIN",10/11/2007,262.5,262.5,245.375,247.106247,187.359253,35483448
"SBIN",10/12/2007,245.625,246.862503,237.975006,241.212494,182.890503,20546200
"SBIN",10/15/2007,245.975006,245.975006,239.25,240.975006,182.710449,14805752
"SBIN",10/16/2007,232.662506,241.25,230.012497,233.293747,176.886429,20676272
"SBIN",10/17/2007,225,238.5,223.125,236.287506,179.156296,16105088
"SBIN",10/18/2007,237.5,243.75,232.100006,236.25,179.698257,18871056
"SBIN",10/19/2007,237.5,241.25,234.518753,238.706253,181.566589,11118784
"SBIN",10/22/2007,232.25,238.774994,232.25,235.84375,179.389282,10683432
"SBIN",10/23/2007,237.5,239.699997,233.75,235.431244,179.075546,12346344
"SBIN",10/24/2007,237.625,239.75,229.137497,230.5625,175.372208,11446248
"SBIN",10/25/2007,231.375,234.475006,228.125,229.631256,174.663879,12955840
"SBIN",10/26/2007,229.375,231.875,228,231.03125,175.72876,8279104
"SBIN",10/29/2007,237.5,237.5,231.899994,232.574997,176.902969,5328480
"SBIN",10/30/2007,233.75,235.5,229.949997,231.774994,176.294479,5996440
"SBIN",10/31/2007,233.6875,235.643753,227.262497,229.681244,174.701935,10025528
"SBIN",11/1/2007,233.956253,235,229.5,234.243744,178.172287,9522528
"SBIN",11/2/2007,231.25,241.25,227.625,239.643753,182.279648,10208808
"SBIN",11/5/2007,237.5,241.087494,230.043747,231.75,176.275467,6211480
"SBIN",11/6/2007,231.25,234.375,231.25,231.46875,176.061508,4517832
"SBIN",11/7/2007,231.418747,231.418747,216.875,218.237503,165.997513,23151400
"SBIN",11/8/2007,214.837494,218.125,212.875,214.543747,163.187881,15705240
"SBIN",11/12/2007,209.375,209.375,201.268753,205.231247,156.104553,25324832
"SBIN",11/13/2007,203.125,211.637497,200.875,203.393753,154.70694,23517112
"SBIN",11/14/2007,210,216.25,207,213.493744,162.389252,16262008
"SBIN",11/15/2007,212.5,212.5,204.75,205.912506,156.622726,13053800
"SBIN",11/16/2007,205.912506,208,202.25,203.125,154.502502,9711528
"SBIN",11/19/2007,206.25,206.25,202,202.493744,154.022308,14441160
"SBIN",11/20/2007,200.875,202.5,194.168747,195.712494,148.864334,22736872
"SBIN",11/21/2007,193.125,198.375,192.5,193.387497,147.095856,16523872
"SBIN",11/22/2007,193.743744,195.012497,189.875,191.449997,145.622162,12576744
"SBIN",11/23/2007,193.75,200.587494,191.712494,194.6875,148.084717,16680696
"SBIN",11/26/2007,195.625,199.681244,195.625,196.993744,149.838882,9515520
"SBIN",11/27/2007,196.993744,198.25,195.34375,196.706253,149.620224,11749864
"SBIN",11/28/2007,198.625,199.375,194.875,196.162506,149.20665,9458944
"SBIN",11/29/2007,200.625,201.75,193.75,195.90625,149.011719,24061072
"SBIN",11/30/2007,196.75,203.112503,196.75,200.3125,152.363205,27369392
"SBIN",12/3/2007,200.3125,204,198.574997,200.043747,152.158844,20101040
"SBIN",12/4/2007,199.8125,203.462494,198.850006,201.912506,153.580246,11367656
"SBIN",12/5/2007,202.462494,202.462494,198.8125,200.4375,152.458282,9996752
"SBIN",12/6/2007,201.412506,206.125,201.412506,204.418747,155.486542,14144400
"SBIN",12/7/2007,206.25,218.662506,203.78125,215.287506,163.753632,21737160
"SBIN",12/10/2007,217.4375,220.962494,212.5,218.587494,166.263687,12426168
"SBIN",12/11/2007,218.587494,219.875,213.375,218.037506,165.845322,8444392
"SBIN",12/12/2007,213.75,215,207.125,210.71875,160.278488,12351000
"SBIN",12/13/2007,211.75,212.362503,206.53125,207.493744,157.8255,6652856
"SBIN",12/14/2007,206.5,209.337494,204.762497,205.787506,156.527725,4281176
"SBIN",12/17/2007,206.25,207.375,201.5,203.043747,154.440659,7347000
"SBIN",12/18/2007,191.706253,209.375,191.706253,202.243744,153.832169,8413376
"SBIN",12/19/2007,204.324997,206.25,204.018753,204.925003,155.871613,5297880
"SBIN",12/20/2007,205.875,215,205.587494,211.943756,161.210281,15204048
"SBIN",12/24/2007,214.800003,227.375,213.75,226.268753,172.106201,16365336
"SBIN",12/26/2007,227.5,228.193756,221.25,227.225006,172.833664,4604376
"SBIN",12/27/2007,228,229.850006,224.018753,225.300003,171.369415,8358504
"SBIN",12/28/2007,221.25,226.25,213.762497,224.53125,170.784698,4784160
"SBIN",12/31/2007,225.125,225.625,219.887497,221.237503,168.279358,5272944
"SBIN",1/1/2008,220.824997,222.324997,217.78125,218.356247,166.087769,2001624
"SBIN",1/2/2008,218.75,219.918747,214.050003,218.537506,166.225662,6155056
"SBIN",1/3/2008,224.625,224.625,211.25,213.631256,162.493805,12425960
"SBIN",1/4/2008,218.425003,218.425003,210,211.862503,161.148468,6166320
"SBIN",1/7/2008,208.75,211.25,202.875,204.606247,155.629181,13254200
"SBIN",1/8/2008,206.875,209.987503,202.768753,207.78125,158.044174,15531264
"SBIN",1/9/2008,206.875,212.375,205.793747,206.618744,157.159897,14714680
"SBIN",1/10/2008,210.925003,211.25,198.5,200.318756,152.367966,15498280
"SBIN",1/11/2008,212.5,217.40625,195.625,197.71875,150.390335,22633144
"SBIN",1/14/2008,199.875,201.25,190.625,191.1875,145.422516,16050824
"SBIN",1/15/2008,193,194.362503,187.5,187.762497,142.817352,12786224
"SBIN",1/16/2008,187.5,189.875,183.762497,186.912506,142.170792,11127096
"SBIN",1/17/2008,187.5,190.65625,185.625,186.300003,141.704941,9699600
"SBIN",1/18/2008,186.625,187.25,181.368744,183.550003,139.613205,8136992
"SBIN",1/21/2008,182.487503,186.25,163.024994,173.887497,132.263672,22169536
"SBIN",1/22/2008,167.5,180.5,156.875,172.612503,131.293869,27680552
"SBIN",1/23/2008,181.125,182.324997,171.524994,177.75,135.201523,17827184
"SBIN",1/24/2008,181.125,187.875,174.375,177.818756,135.25386,13942864
"SBIN",1/25/2008,178.75,192.350006,178.75,189.981247,144.50499,6650192
"SBIN",1/28/2008,184.25,187.5,175.90625,180.793747,137.516708,7788688
"SBIN",1/29/2008,181.25,188.71875,181.25,186.574997,141.914124,9040664
"SBIN",1/30/2008,188.875,188.875,184.03125,186.65625,141.975891,7139816
"SBIN",1/31/2008,187,191.862503,183.774994,187.381256,142.527359,17885296
"SBIN",2/1/2008,188.25,201,188.25,199.324997,151.612076,11143960
"SBIN",2/4/2008,204.3125,208.118744,200.625,205.006256,155.933411,11361168
"SBIN",2/5/2008,204.625,204.625,198.125,201.162506,153.009781,8020712
"SBIN",2/6/2008,188.125,196.862503,187.5,188.743744,143.563736,9944016
"SBIN",2/7/2008,193.212494,193.212494,184.03125,185.293747,140.939514,4179600
"SBIN",2/8/2008,185,197.125,184.875,194.043747,147.595032,13180592
"SBIN",2/11/2008,193.75,200,190.03125,194.743744,148.127472,13978800
"SBIN",2/12/2008,195,200,191.918747,193.15625,146.919983,8462432
"SBIN",2/13/2008,196.25,206.256256,187.668747,193.175003,146.93425,9893968
"SBIN",2/14/2008,190.6875,199.925003,190.6875,193.34375,147.062607,11749944
"SBIN",2/15/2008,192.5,197.5,187.625,195.675003,148.8358,8952256
"SBIN",2/18/2008,196.25,197.375,192.53125,194.393753,147.861252,3266176
"SBIN",2/19/2008,195,196.90625,190.8125,194.5625,147.989639,5356392
"SBIN",2/20/2008,196.375,198.725006,194.5625,196.112503,149.168549,7002904
"SBIN",2/21/2008,199.987503,206.25,196.537506,203.443756,154.744949,10366768
"SBIN",2/22/2008,201.5,202.850006,196.443756,197.581253,150.285797,4970504
"SBIN",2/25/2008,199.850006,202.981247,197.875,201.893753,153.565948,7592448
"SBIN",2/26/2008,202.375,209,201.25,207.856247,158.101212,8402704
"SBIN",2/27/2008,208.125,210.925003,201.893753,202.362503,153.922531,8432760
"SBIN",2/28/2008,201.125,202.5,199.018753,199.918747,152.063736,11706032
"SBIN",2/29/2008,196.25,200.237503,190.125,193.524994,147.200424,7945088
"SBIN",3/3/2008,192.625,192.625,181.25,183.487503,139.565643,12364736
"SBIN",3/4/2008,190.512497,190.512497,176.25,177.381256,134.921082,10798960
"SBIN",3/5/2008,178.125,187.5,175.625,184.850006,140.602005,11396696
"SBIN",3/7/2008,181.25,181.25,175.037506,178.818756,136.014511,9164680
"SBIN",3/10/2008,176.75,184.824997,175,178.887497,136.066757,5657136
"SBIN",3/11/2008,179.875,179.875,175.625,178.293747,135.615128,16043424
"SBIN",3/12/2008,184.25,184.375,172,173.143753,131.697937,13626184
"SBIN",3/13/2008,172.5,173.100006,163.875,167.212494,127.186455,7881488
"SBIN",3/14/2008,166.875,173.625,166.25,171.274994,130.276505,9622768
"SBIN",3/17/2008,168.5,169.287506,163.875,167.225006,127.195984,5832080
"SBIN",3/18/2008,167.5,170.125,162.5,164.324997,124.990112,14731424
"SBIN",3/19/2008,168.743744,171.625,164.5,167.962494,127.756935,15637216
"SBIN",3/24/2008,169.65625,173.5,167.899994,170.056244,129.349503,13596008
"SBIN",3/25/2008,175.206253,193.362503,173.75,186.537506,141.885574,22739080
"SBIN",3/26/2008,188.125,189.731247,181.387497,187.4375,142.570145,11819184
"SBIN",3/27/2008,186.256256,186.256256,178.262497,180.21875,137.07933,16692504
"SBIN",3/28/2008,179,192.337494,177.5,190.149994,144.633362,11829888
"SBIN",3/31/2008,185.25,187.5,175.512497,179.987503,136.903427,20198320
"SBIN",4/1/2008,180.637497,183,176.274994,177.881256,135.301422,6289208
"SBIN",4/2/2008,184.375,187.375,183.125,185.350006,140.982361,11152080
"SBIN",4/3/2008,183.762497,191.25,183.762497,190.3125,144.756927,9778160
"SBIN",4/4/2008,183.875,190.875,179,185.681244,141.234299,8028032
"SBIN",4/7/2008,187.375,191.050003,184.53125,186.506256,141.861816,16097184
"SBIN",4/8/2008,186.5,186.875,181.53125,183.368744,139.475311,12385648
"SBIN",4/9/2008,183.368744,186,181.375,184.993744,140.711334,9028552
"SBIN",4/10/2008,183.125,188.737503,180.375,181.574997,138.110977,17130064
"SBIN",4/11/2008,183.75,185,176.625,177.737503,135.192108,24134312
"SBIN",4/15/2008,180,190.625,177.5,188.800003,143.606491,36402536
"SBIN",4/16/2008,190.625,201.875,190,200.024994,152.144547,30611608
"SBIN",4/17/2008,203.743744,211.25,202.5,207.387497,157.74469,36919280
"SBIN",4/21/2008,209.875,214.625,203.5,205.725006,156.480164,14821992
"SBIN",4/22/2008,203.75,205.643753,197.5,199.824997,151.992401,16797448
"SBIN",4/23/2008,200,206.637497,199.637497,205.993744,156.68454,16632104
"SBIN",4/24/2008,206.25,213.487503,204.125,212.006256,161.257813,18346552
"SBIN",4/25/2008,212.493744,214.449997,206.375,210.537506,160.140671,15895984
"SBIN",4/28/2008,211.25,212.5,206.387497,207.956253,158.177277,8629856
"SBIN",4/29/2008,206.25,220.243744,205.137497,218.693756,166.344528,33966768
"SBIN",4/30/2008,220,226.25,216.262497,219.137497,166.682022,20999336
"SBIN",5/2/2008,221.875,224.625,221.043747,223.431244,169.947983,17349008
"SBIN",5/5/2008,223.375,226.25,220.518753,223.243744,169.805359,9792280
"SBIN",5/6/2008,220.699997,231.25,217,225.931244,171.849564,17782656
"SBIN",5/7/2008,229.612503,232.375,227.324997,230.518753,175.338928,22085248
"SBIN",5/8/2008,225.625,229.375,218.181244,223.081253,169.681793,15537672
"SBIN",5/9/2008,222.625,223.925003,217.125,218.668747,166.325485,14412800
"SBIN",5/12/2008,221.175003,224.875,211.918747,221.675003,168.612106,16301840
"SBIN",5/13/2008,223.125,226.862503,214.375,218.59375,166.268433,18049576
"SBIN",5/14/2008,217.5,229.375,217.5,228.112503,173.508652,16222912
"SBIN",5/15/2008,228,238.5625,228,236.637497,179.993027,28982432
"SBIN",5/16/2008,237.125,239.40625,232.506256,233.925003,177.929825,16864744
"SBIN",5/20/2008,233.125,239.125,226.875,235.962494,179.479599,13969280
"SBIN",5/21/2008,234.25,235.5,231.75,233.831253,177.858505,8559384
"SBIN",5/22/2008,232.5,237.375,230.875,232.956253,177.192993,12277912
"SBIN",5/23/2008,232.956253,235.5,227.043747,228.59375,173.874695,11698168
"SBIN",5/26/2008,226.25,236.875,223.875,235.631256,179.227661,21397152
"SBIN",5/27/2008,236.25,237.375,233.25,235.387497,179.042236,10323560
"SBIN",5/28/2008,235.375,240,234.5625,238.949997,181.751999,15428808
"SBIN",5/29/2008,238.125,238.5625,232.068756,235.681244,181.858078,15898512
"SBIN",5/30/2008,236.25,247.25,233.125,245.350006,189.318787,27614928
"SBIN",6/2/2008,247.5,253.75,242.5625,243.850006,188.161301,16651424
"SBIN",6/3/2008,240.625,243.774994,235.125,240.28125,185.407547,15588320
"SBIN",6/4/2008,240,240,231.637497,233.837494,180.435394,12818832
"SBIN",6/5/2008,235.962494,248.375,233.75,247.443756,190.934341,19144816
"SBIN",6/6/2008,250,255.8125,247.574997,249.193756,192.284698,14816264
"SBIN",6/9/2008,242.631256,246.25,235.831253,237.6875,183.406158,14026352
"SBIN",6/10/2008,236.25,240,224.5625,231.756256,178.829437,23390272
"SBIN",6/11/2008,235.625,238,232.774994,236.606247,182.571823,9619728
"SBIN",6/12/2008,229.512497,235.75,228.887497,234.362503,180.840485,12400424
"SBIN",6/13/2008,236.375,239.362503,231.893753,233.331253,180.044739,10279888
"SBIN",6/16/2008,236.987503,242.5,235,238.475006,184.01384,12636592
"SBIN",6/17/2008,243.75,243.75,235.493744,238.943756,184.375488,10754704
"SBIN",6/18/2008,239.75,240.59375,231.75,232.806244,179.639664,10401800
"SBIN",6/19/2008,231.75,235.212494,229.568756,232.800003,179.634811,6695264
"SBIN",6/20/2008,233.125,235.6875,227,228.375,176.220337,11694864
"SBIN",6/23/2008,226.949997,233.350006,225.137497,230.725006,178.033691,9632840
"SBIN",6/24/2008,230.725006,232.5,220.625,224.306244,173.080795,10872056
"SBIN",6/25/2008,223.75,223.75,212.649994,218.34375,168.479965,22294144
"SBIN",6/26/2008,217.512497,225,217.512497,223.137497,172.178986,17161832
"SBIN",6/27/2008,217.518753,220.625,211.875,213.181244,164.496506,11410480
"SBIN",6/30/2008,214.375,218.600006,213.75,217.100006,167.520279,11685696
"SBIN",7/1/2008,218,221.125,213.131256,214.625,165.610535,12359840
"SBIN",7/2/2008,215.625,230.5,215.25,227.574997,175.603058,14378920
"SBIN",7/3/2008,225.15625,225.15625,216.5,217.881256,168.123123,12169160
"SBIN",7/4/2008,218.5,223.625,216.418747,219.475006,169.35289,9633904
"SBIN",7/7/2008,222.5,228.125,221.875,224.975006,173.596863,8322808
"SBIN",7/8/2008,222.125,222.125,213.962494,217.074997,167.500992,12996936
"SBIN",7/9/2008,219.5,229,219,227.737503,175.728485,15005024
"SBIN",7/10/2008,235.625,235.625,222.5,225.65625,174.122528,15071872
"SBIN",7/11/2008,230.625,234.331253,205.1875,209.606247,161.737915,52769872
"SBIN",7/14/2008,207.53125,208.75,192.787506,194.443756,150.038101,29510328
"SBIN",7/15/2008,191.875,197.375,187.875,193.081253,148.986771,25855776
"SBIN",7/16/2008,195.149994,197.125,191,193.449997,149.271301,12527008
"SBIN",7/17/2008,197.5,200.975006,195.637497,197.787506,152.61821,13024680
"SBIN",7/18/2008,198.125,199.875,187.875,193.425003,149.251999,17338848
"SBIN",7/21/2008,191.75,197.962494,190.637497,195.162506,150.592712,10304048
"SBIN",7/22/2008,194.862503,199.78125,193.274994,197.287506,152.232422,9302648
"SBIN",7/23/2008,200,206.262497,194.418747,200.28125,154.542465,16016456
"SBIN",7/24/2008,202.625,202.625,185.631256,195.912506,151.171432,22910080
"SBIN",7/25/2008,190.625,197.75,184.393753,193.831253,149.565445,10614584
"SBIN",7/28/2008,194.162506,199.5,190.75,192.431244,148.485153,10468480
"SBIN",7/29/2008,191.225006,193.237503,188.487503,192.587494,148.605743,8414120
"SBIN",7/30/2008,195.012497,201.21875,194.25,200.256256,154.523178,14986328
"SBIN",7/31/2008,201,201.5,195.043747,197.931244,152.729126,19956728
"SBIN",8/1/2008,195,205.8125,193.125,204.931244,158.130508,10149664
"SBIN",8/4/2008,204.75,210.493744,203,207.356247,160.001724,9726304
"SBIN",8/5/2008,207.356247,211.943756,202.262497,209.818756,161.901871,14116240
"SBIN",8/6/2008,212.875,215.625,205.962494,212.418747,163.908081,26720328
"SBIN",8/7/2008,212.875,216.75,210.25,215.768753,166.493027,7737432
"SBIN",8/8/2008,208.168747,214.96875,208.168747,209.949997,162.003128,9523408
"SBIN",8/11/2008,211.875,214.625,207.074997,208.800003,161.115738,13456128
"SBIN",8/12/2008,206.881256,212.100006,198.199997,200.487503,154.70163,26516792
"SBIN",8/13/2008,199.925003,204.25,198.399994,203.243744,156.828369,13614136
"SBIN",8/14/2008,205,213.050003,202.375,211.6875,163.343857,16376056
"SBIN",8/18/2008,212.625,217.125,211.893753,213.043747,164.39032,9670840
"SBIN",8/19/2008,213.875,214.337494,210.418747,211.59375,163.271484,6709328
"SBIN",8/20/2008,210.03125,213.712494,210.03125,212.412506,163.90329,4518864
"SBIN",8/21/2008,212.5,212.875,206.587494,207.681244,160.252502,4685448
"SBIN",8/22/2008,207.487503,212.837494,205.774994,212.0625,163.633179,8749992
"SBIN",8/25/2008,217.5,218.125,212.625,213.306244,164.59288,2461128
"SBIN",8/26/2008,215.012497,217.481247,211.25,212.25,163.777893,18578752
"SBIN",8/27/2008,212.75,214.875,212.0625,213.524994,164.761673,10978448
"SBIN",8/28/2008,214.125,214.625,212,212.425003,163.912872,11480800
"SBIN",8/29/2008,213.625,218.75,213.625,218.637497,168.706619,9186688
"SBIN",9/1/2008,218.75,220.837494,212.737503,215.412506,166.218124,11153904
"SBIN",9/2/2008,218.625,222.75,215.168747,221.90625,171.228912,8403728
"SBIN",9/4/2008,220.137497,225.625,218.949997,223.625,172.555145,21589384
"SBIN",9/5/2008,222.493744,222.493744,213.3125,214.037506,165.15715,11020920
"SBIN",9/8/2008,219.125,220.25,216.918747,218.756256,168.798294,9518400
"SBIN",9/9/2008,218.481247,219.75,214.649994,218.681244,168.740372,9329816
"SBIN",9/10/2008,217.40625,221.53125,215.149994,219.96875,169.733856,10927472
"SBIN",9/11/2008,218.53125,220,216.543747,218.831253,168.856155,13265864
"SBIN",9/12/2008,219.125,219.125,204.65625,205.5,158.569397,24315128
"SBIN",9/15/2008,205,205,190.25,197.268753,152.217941,17211760
"SBIN",9/16/2008,191.256256,198.25,188.75,195.800003,151.084641,15700792
"SBIN",9/17/2008,197.5,205.868744,196.25,197.375,152.299942,18332656
"SBIN",9/18/2008,188.762497,195,177.65625,190.675003,147.130035,26780192
"SBIN",9/19/2008,196.875,205.737503,194.5,203.118744,156.731979,31199944
"SBIN",9/22/2008,205.625,207.543747,201,203.737503,157.209351,12823792
"SBIN",9/23/2008,200,203,192.012497,192.993744,148.919235,13378256
"SBIN",9/24/2008,193.75,195.975006,186.25,190.537506,147.023972,19385704
